frame,wall_time,game_time,progress,path_tile_index,speed,side_speed,steer,gas,brake,gear,rpm,wetness,segment_heading_error,next_segment_heading_error,fl_material_id,fl_material_name,fl_contact,fl_slip,fl_icing,fl_dirt,fr_material_id,fr_material_name,fr_contact,fr_slip,fr_icing,fr_dirt,rl_material_id,rl_material_name,rl_contact,rl_slip,rl_icing,rl_dirt,rr_material_id,rr_material_name,rr_contact,rr_slip,rr_icing,rr_dirt
800,1777369194.527593,46.080002,0.000000,0,16.535400,-0.225800,0.000000,1.000000,0.000000,1.000000,6151.235840,0.000000,-0.956622,-0.956622,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
801,1777369194.535587,46.090000,0.000000,0,16.663801,-0.218800,0.000000,1.000000,0.000000,1.000000,6220.235840,0.000000,-0.954727,-0.954727,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
802,1777369194.541584,46.090000,0.000000,0,16.820601,-0.211100,0.000000,1.000000,0.000000,1.000000,6300.735840,0.000000,-0.952620,-0.952620,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
803,1777369194.548585,46.099998,0.000000,0,16.987000,-0.203400,0.000000,1.000000,0.000000,1.000000,6294.235840,0.000000,-0.950636,-0.950636,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
804,1777369194.555594,46.110001,0.000000,0,17.133600,-0.197200,0.000000,1.000000,0.000000,1.000000,6305.235840,0.000000,-0.948992,-0.948992,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
805,1777369194.561585,46.110001,0.000000,0,17.310699,-0.190900,0.000000,1.000000,0.000000,1.000000,6385.735840,0.000000,-0.947163,-0.947163,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
806,1777369194.568585,46.119999,0.000000,0,17.495602,-0.184000,0.000000,1.000000,0.000000,1.000000,6466.235840,0.000000,-0.945442,-0.945442,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
807,1777369194.574589,46.130001,0.000000,0,17.685402,-0.177300,0.000000,1.000000,0.000000,1.000000,6546.735840,0.000000,-0.943788,-0.943788,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
808,1777369194.581584,46.130001,0.000000,0,17.852201,-0.171900,0.000000,1.000000,0.000000,1.000000,6615.735840,0.000000,-0.942428,-0.942428,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
809,1777369194.588585,46.139999,0.000000,0,18.053400,-0.166200,0.000000,1.000000,0.000000,1.000000,6696.235840,0.000000,-0.940934,-0.940934,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
810,1777369194.594588,46.150002,0.000000,0,18.251801,-0.160600,0.000000,1.000000,0.000000,1.000000,6776.735840,0.000000,-0.939499,-0.939499,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
811,1777369194.601589,46.150002,0.000000,0,18.417400,-0.155800,0.000000,1.000000,0.000000,1.000000,6845.735840,0.000000,-0.938318,-0.938318,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
812,1777369194.608586,46.160000,0.000000,0,18.616600,-0.150800,0.000000,1.000000,0.000000,1.000000,6926.236328,0.000000,-0.937022,-0.937022,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
813,1777369194.615614,46.169998,0.000000,0,18.790401,-0.146400,0.000000,1.000000,0.000000,1.000000,6995.235840,0.000000,-0.935948,-0.935948,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
814,1777369194.623586,46.169998,0.000000,0,18.998301,-0.140800,0.000000,1.000000,0.000000,1.000000,7075.735840,0.000000,-0.934754,-0.934754,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
815,1777369194.628586,46.180000,0.000000,0,19.211000,-0.085400,-1.000000,1.000000,0.000000,1.000000,7156.236328,0.000000,-0.933630,-0.933630,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
816,1777369194.635586,46.189999,0.000000,0,19.396000,-0.028600,-1.000000,1.000000,0.000000,1.000000,7225.235840,0.000000,-0.932680,-0.932680,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
817,1777369194.642584,46.189999,0.000000,0,19.616501,0.042800,-1.000000,1.000000,0.000000,1.000000,7305.735840,0.000000,-0.931579,-0.931579,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
818,1777369194.648587,46.200001,0.000000,0,19.833401,0.112400,-1.000000,1.000000,0.000000,1.000000,7215.235840,0.000000,-0.930431,-0.930431,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
819,1777369194.655593,46.209999,0.000000,0,20.012802,0.170400,-1.000000,1.000000,0.000000,1.000000,7170.235840,0.000000,-0.929407,-0.929407,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
820,1777369194.663586,46.209999,0.000000,0,20.208101,0.234800,-1.000000,1.000000,0.000000,1.000000,7250.735840,0.000000,-0.928133,-0.928133,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
821,1777369194.668584,46.220001,0.000000,0,20.381800,0.289600,-1.000000,1.000000,0.000000,1.000000,7331.235840,0.000000,-0.926708,-0.926708,77,Plastic,1,0.600000,0.000000,0.000000,77,Plastic,1,0.600000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
822,1777369194.674589,46.230000,0.000000,0,20.532000,0.284600,-1.000000,1.000000,0.000000,1.000000,7400.235840,0.000000,-0.925399,-0.925399,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
823,1777369194.681584,46.230000,0.000000,0,20.717503,0.160700,-1.000000,1.000000,0.000000,1.000000,7480.735840,0.000000,-0.923716,-0.923716,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
824,1777369194.688585,46.240002,0.000000,0,20.889801,0.066800,-1.000000,1.000000,0.000000,1.000000,7561.235840,0.000000,-0.921847,-0.921847,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
825,1777369194.695584,46.250000,0.000000,0,21.053602,-0.012800,-1.000000,1.000000,0.000000,1.000000,7641.735840,0.000000,-0.919860,-0.919860,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
826,1777369194.707149,46.250000,0.000000,0,21.186802,-0.070400,-1.000000,1.000000,0.000000,1.000000,7710.735840,0.000000,-0.918056,-0.918056,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
827,1777369194.714134,46.270000,0.000000,0,21.430201,-0.163400,-1.000000,1.000000,0.000000,1.000000,7848.735840,0.000000,-0.914123,-0.914123,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
828,1777369194.720139,46.270000,0.000000,0,21.564600,-0.208200,-1.000000,1.000000,0.000000,1.000000,7929.235352,0.000000,-0.911650,-0.911650,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
829,1777369194.727134,46.279999,0.000000,0,21.679401,-0.243400,-1.000000,1.000000,0.000000,1.000000,7998.236328,0.000000,-0.909433,-0.909433,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
830,1777369194.734136,46.290001,0.000000,0,21.813000,-0.282000,-1.000000,1.000000,0.000000,1.000000,8078.735840,0.000000,-0.906769,-0.906769,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
831,1777369194.740140,46.290001,0.000000,0,21.946003,-0.317000,-1.000000,1.000000,0.000000,1.000000,8159.235352,0.000000,-0.903972,-0.903972,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
832,1777369194.747134,46.299999,0.000000,0,22.060001,-0.345400,-1.000000,1.000000,0.000000,1.000000,8170.236328,0.000000,-0.901489,-0.901489,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
833,1777369194.756135,46.310001,0.000000,0,22.193001,-0.377300,-1.000000,1.000000,0.000000,1.000000,8163.735840,0.000000,-0.898525,-0.898525,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
834,1777369194.761137,46.310001,0.000000,0,22.326000,-0.407400,-1.000000,1.000000,0.000000,1.000000,8244.236328,0.000000,-0.895443,-0.895443,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
835,1777369194.769136,46.320000,0.000000,0,22.439201,-0.432400,-1.000000,1.000000,0.000000,1.000000,8313.236328,0.000000,-0.892728,-0.892728,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
836,1777369194.774134,46.330002,0.000000,0,22.570801,-0.460900,-1.000000,1.000000,0.000000,1.000000,8393.736328,0.000000,-0.889501,-0.889501,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
837,1777369194.780164,46.330002,0.000000,0,22.702402,-0.488200,-1.000000,1.000000,0.000000,1.000000,8474.236328,0.000000,-0.886172,-0.886172,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
838,1777369194.788134,46.340000,0.000000,0,22.814804,-0.510800,-1.000000,1.000000,0.000000,1.000000,8485.236328,0.000000,-0.883253,-0.883253,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
839,1777369194.793138,46.349998,0.000000,0,22.945702,-0.536600,-1.000000,1.000000,0.000000,1.000000,8478.736328,0.000000,-0.879796,-0.879796,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
840,1777369194.803134,46.349998,0.000000,0,23.076601,-0.561800,-1.000000,1.000000,0.000000,1.000000,8559.236328,0.000000,-0.876249,-0.876249,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
841,1777369194.809136,46.360001,0.000000,0,23.188400,-0.583000,-1.000000,1.000000,0.000000,1.000000,8628.236328,0.000000,-0.873153,-0.873153,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
842,1777369194.814141,46.369999,0.000000,0,23.318602,-0.607300,-1.000000,1.000000,0.000000,1.000000,8694.236328,0.000000,-0.869495,-0.869495,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
843,1777369194.822136,46.369999,0.000000,0,23.448801,-0.630400,-1.000000,1.000000,0.000000,1.000000,8673.236328,0.000000,-0.865758,-0.865758,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
844,1777369194.829133,46.380001,0.000000,0,23.560001,-0.650200,-1.000000,1.000000,0.000000,1.000000,8713.236328,0.000000,-0.862506,-0.862506,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
845,1777369194.836135,46.389999,0.000000,0,23.689503,-0.673100,-1.000000,1.000000,0.000000,1.000000,8793.736328,0.000000,-0.858672,-0.858672,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
846,1777369194.842134,46.389999,0.000000,0,23.819000,-0.694800,-1.000000,1.000000,0.000000,1.000000,8874.236328,0.000000,-0.854769,-0.854769,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
847,1777369194.848135,46.400002,0.000000,0,23.930002,-0.713800,0.000000,1.000000,0.000000,1.000000,8943.236328,0.000000,-0.851382,-0.851382,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
848,1777369194.854134,46.410000,0.000000,0,24.059601,-0.735500,0.000000,1.000000,0.000000,1.000000,9009.236328,0.000000,-0.847404,-0.847404,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
849,1777369194.860133,46.410000,0.000000,0,24.189800,-0.753000,0.000000,1.000000,0.000000,1.000000,8988.236328,0.000000,-0.843425,-0.843425,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
850,1777369194.867134,46.419998,0.000000,0,24.301804,-0.763200,0.000000,1.000000,0.000000,1.000000,9028.236328,0.000000,-0.840053,-0.840053,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
851,1777369194.874134,46.430000,0.000000,0,24.432800,-0.770900,0.000000,1.000000,0.000000,1.000000,9108.736328,0.000000,-0.836160,-0.836160,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
852,1777369194.880138,46.430000,0.000000,0,24.564400,-0.770200,0.000000,1.000000,0.000000,1.000000,9189.236328,0.000000,-0.832379,-0.832379,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
853,1777369194.888133,46.439999,0.000000,0,24.678001,-0.763600,0.000000,1.000000,0.000000,1.000000,9200.236328,0.000000,-0.829248,-0.829248,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
854,1777369194.894139,46.450001,0.000000,0,24.811102,-0.750700,0.000000,1.000000,0.000000,1.000000,9193.736328,0.000000,-0.825693,-0.825693,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
855,1777369194.901154,46.450001,0.000000,0,24.944803,-0.727600,0.000000,1.000000,0.000000,1.000000,9274.236328,0.000000,-0.822349,-0.822349,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
856,1777369194.908134,46.459999,0.000000,0,25.059803,-0.704200,0.000000,1.000000,0.000000,1.000000,9343.236328,0.000000,-0.819613,-0.819613,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
857,1777369194.914135,46.470001,0.000000,0,25.194002,-0.674500,0.000000,1.000000,0.000000,1.000000,9423.736328,0.000000,-0.816529,-0.816529,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
858,1777369194.921136,46.470001,0.000000,0,25.308002,-0.647500,0.000000,1.000000,0.000000,1.000000,9492.736328,0.000000,-0.814042,-0.814042,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
859,1777369194.928137,46.480000,0.000000,0,25.439804,-0.615600,0.000000,1.000000,0.000000,1.000000,9515.236328,0.000000,-0.811254,-0.811254,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
860,1777369194.934153,46.490002,0.000000,0,25.570501,-0.583400,0.000000,1.000000,0.000000,1.000000,9508.736328,0.000000,-0.808578,-0.808578,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
861,1777369194.942139,46.490002,0.000000,0,25.700001,-0.551200,0.000000,1.000000,0.000000,1.000000,9589.236328,0.000000,-0.806061,-0.806061,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
862,1777369194.949135,46.500000,0.000000,0,25.811401,-0.524800,0.000000,1.000000,0.000000,1.000000,9658.236328,0.000000,-0.804001,-0.804001,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
863,1777369194.956135,46.509998,0.000000,0,25.942699,-0.494800,0.000000,1.000000,0.000000,1.000000,9724.236328,0.000000,-0.801681,-0.801681,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
864,1777369194.962135,46.509998,0.000000,0,26.080601,-0.465400,0.000000,1.000000,0.000000,1.000000,9703.236328,0.000000,-0.799497,-0.799497,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
865,1777369194.969134,46.520000,0.000000,0,26.203602,-0.441400,0.000000,1.000000,0.000000,1.000000,9743.236328,0.000000,-0.797711,-0.797711,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
866,1777369194.976134,46.529999,0.000000,0,26.350601,-0.414300,0.000000,1.000000,0.000000,1.000000,9823.736328,0.000000,-0.795698,-0.795698,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
867,1777369194.982135,46.529999,0.000000,0,26.501802,-0.388400,0.000000,1.000000,0.000000,1.000000,9904.236328,0.000000,-0.793804,-0.793804,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
868,1777369194.989137,46.540001,0.000000,0,26.634203,-0.367000,0.000000,1.000000,0.000000,1.000000,9973.236328,0.000000,-0.792255,-0.792255,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
869,1777369194.995137,46.549999,0.000000,0,26.786600,-0.342600,0.000000,1.000000,0.000000,1.000000,10053.736328,0.000000,-0.790509,-0.790509,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
870,1777369195.002138,46.549999,0.000000,0,26.916800,-0.318800,0.000000,1.000000,0.000000,1.000000,10134.236328,0.000000,-0.788866,-0.788866,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
871,1777369195.009135,46.560001,0.000000,0,27.032001,-0.299200,0.000000,1.000000,0.000000,1.000000,10145.236328,0.000000,-0.787522,-0.787522,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
872,1777369195.016136,46.570000,0.000000,0,27.169302,-0.277200,0.000000,1.000000,0.000000,1.000000,10138.736328,0.000000,-0.786008,-0.786008,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,0.900000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
873,1777369195.024136,46.570000,0.000000,0,27.311401,-0.257600,0.000000,1.000000,0.000000,1.000000,10219.236328,0.000000,-0.784583,-0.784583,77,Plastic,1,1.000000,0.000000,0.000000,77,Plastic,1,0.200000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
874,1777369195.031140,46.580002,0.000000,0,27.436003,-0.243200,0.000000,1.000000,0.000000,1.000000,10288.236328,0.000000,-0.783418,-0.783418,77,Plastic,1,0.600000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
875,1777369195.038141,46.590000,0.000000,0,27.583502,-0.228600,0.000000,1.000000,0.000000,1.000000,10368.736328,0.000000,-0.782105,-0.782105,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
876,1777369195.044143,46.590000,0.000000,0,27.734001,-0.218800,0.000000,1.000000,0.000000,1.000000,10449.236328,0.000000,-0.780870,-0.780870,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
877,1777369195.050133,46.599998,0.000000,0,27.776201,-0.210400,0.000000,1.000000,0.000000,2.000000,10460.236328,0.000000,-0.779859,-0.779859,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
878,1777369195.057139,46.610001,0.000000,0,27.774902,-0.200800,0.000000,1.000000,0.000000,2.000000,10448.236328,0.000000,-0.778720,-0.778720,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000,77,Plastic,1,0.000000,0.000000,0.000000
