frame,wall_time,game_time,progress,path_tile_index,speed,side_speed,steer,gas,brake,gear,rpm,wetness,segment_heading_error,next_segment_heading_error,fl_material_id,fl_material_name,fl_contact,fl_slip,fl_icing,fl_dirt,fr_material_id,fr_material_name,fr_contact,fr_slip,fr_icing,fr_dirt,rl_material_id,rl_material_name,rl_contact,rl_slip,rl_icing,rl_dirt,rr_material_id,rr_material_name,rr_contact,rr_slip,rr_icing,rr_dirt
452,1777369152.778322,4.320000,50.000000,3,11.629200,2.175200,0.000000,1.000000,0.000000,1.000000,8112.585938,0.000000,-0.139637,-0.139637,76,Green,1,1.000000,0.000000,0.000000,80,XXX_Null,1,1.000000,0.000000,0.000000,76,Green,1,1.000000,0.000000,0.000000,80,XXX_Null,1,1.000000,0.000000,0.019230
453,1777369152.788321,4.340000,50.000000,3,11.634400,2.057800,0.000000,1.000000,0.000000,1.000000,8073.585938,0.000000,-0.138558,-0.138558,76,Green,1,1.000000,0.000000,0.000000,80,XXX_Null,1,1.000000,0.000000,0.000000,76,Green,1,1.000000,0.000000,0.000000,80,XXX_Null,1,1.000000,0.000000,0.019230
454,1777369152.798313,4.340000,50.000000,3,11.637201,1.993400,0.000000,1.000000,0.000000,1.000000,8052.585938,0.000000,-0.138020,-0.138020,76,Green,1,1.000000,0.000000,0.000000,80,XXX_Null,1,1.000000,0.000000,0.000000,76,Green,1,1.000000,0.000000,0.000000,80,XXX_Null,1,1.000000,0.000000,0.019230
455,1777369152.807314,4.360000,50.000000,3,11.641400,1.871300,0.000000,1.000000,0.000000,1.000000,8013.585938,0.000000,-0.137082,-0.137082,76,Green,1,1.000000,0.000000,0.000000,80,XXX_Null,1,1.000000,0.000000,0.000000,76,Green,1,1.000000,0.000000,0.000000,80,XXX_Null,1,1.000000,0.000000,0.019230
456,1777369152.816313,4.360000,50.000000,3,11.644201,1.796400,0.000000,1.000000,0.000000,1.000000,7992.585938,0.000000,-0.136613,-0.136613,76,Green,1,1.000000,0.000000,0.000000,80,XXX_Null,1,1.000000,0.000000,0.000000,76,Green,1,1.000000,0.000000,0.000000,80,XXX_Null,1,1.000000,0.000000,0.019230
457,1777369152.826320,4.370000,50.000000,3,11.646501,1.722000,0.000000,1.000000,0.000000,1.000000,7971.585938,0.000000,-0.136166,-0.136166,76,Green,1,1.000000,0.000000,0.000000,80,XXX_Null,1,1.000000,0.000000,0.000000,76,Green,1,1.000000,0.000000,0.000000,80,XXX_Null,1,1.000000,0.000000,0.019230
458,1777369152.837312,4.380000,50.000000,3,11.650401,1.583400,0.000000,1.000000,0.000000,1.000000,7932.585938,0.000000,-0.135386,-0.135386,76,Green,1,1.000000,0.000000,0.000000,80,XXX_Null,1,1.000000,0.000000,0.000000,76,Green,1,1.000000,0.000000,0.000000,80,XXX_Null,1,1.000000,0.000000,0.019230
459,1777369152.846314,4.390000,50.000000,3,11.652500,1.507000,0.000000,1.000000,0.000000,1.000000,7911.585938,0.000000,-0.134995,-0.134995,76,Green,1,1.000000,0.000000,0.000000,80,XXX_Null,1,1.000000,0.000000,0.000000,76,Green,1,1.000000,0.000000,0.000000,80,XXX_Null,1,1.000000,0.000000,0.019230
460,1777369152.856313,4.400000,50.000000,3,11.655601,1.360800,0.000000,1.000000,0.000000,1.000000,7872.585938,0.000000,-0.134313,-0.134313,76,Green,1,1.000000,0.000000,0.000000,80,XXX_Null,1,1.000000,0.000000,0.000000,76,Green,1,1.000000,0.000000,0.000000,80,XXX_Null,1,1.000000,0.000000,0.019230
461,1777369152.865337,4.410000,50.000000,3,11.657001,1.278500,0.000000,1.000000,0.000000,1.000000,7851.585938,0.000000,-0.133972,-0.133972,76,Green,1,1.000000,0.000000,0.000000,80,XXX_Null,1,1.000000,0.000000,0.000000,76,Green,1,1.000000,0.000000,0.000000,80,XXX_Null,1,1.000000,0.000000,0.019230
462,1777369152.875322,4.420000,50.000000,3,11.658801,1.117400,0.000000,1.000000,0.000000,1.000000,7812.585938,0.000000,-0.133375,-0.133375,76,Green,1,1.000000,0.000000,0.000000,80,XXX_Null,1,1.000000,0.000000,0.000000,76,Green,1,1.000000,0.000000,0.000000,80,XXX_Null,1,1.000000,0.000000,0.019230
463,1777369152.886314,4.430000,50.000000,3,11.659500,1.024500,0.000000,1.000000,0.000000,1.000000,7791.585938,0.000000,-0.133077,-0.133077,76,Green,1,1.000000,0.000000,0.000000,80,XXX_Null,1,1.000000,0.000000,0.000000,76,Green,1,1.000000,0.000000,0.000000,80,XXX_Null,1,1.000000,0.000000,0.019230
464,1777369152.897314,4.440000,50.000000,3,11.660800,0.841000,0.000000,1.000000,0.000000,1.000000,7752.585938,0.000000,-0.132557,-0.132557,76,Green,1,1.000000,0.000000,0.000000,80,XXX_Null,1,1.000000,0.000000,0.000000,76,Green,1,1.000000,0.000000,0.000000,80,XXX_Null,1,1.000000,0.000000,0.017493
465,1777369152.906315,4.450000,50.000000,3,11.661501,0.716500,0.000000,1.000000,0.000000,1.000000,7731.585938,0.000000,-0.132297,-0.132297,76,Green,1,1.000000,0.000000,0.000000,80,XXX_Null,1,1.000000,0.000000,0.000000,76,Green,1,1.000000,0.000000,0.000000,76,Green,1,1.000000,0.000000,0.015974
466,1777369152.916313,4.460000,50.000000,3,11.662801,0.423400,0.000000,1.000000,0.000000,1.000000,7692.585938,0.000000,-0.131846,-0.131846,76,Green,1,1.000000,0.000000,0.000000,76,Green,1,1.000000,0.000000,0.000000,76,Green,1,1.000000,0.000000,0.000000,76,Green,1,1.000000,0.000000,0.013151
467,1777369152.924312,4.470000,50.000000,3,11.663000,0.244000,0.000000,1.000000,0.000000,1.000000,7601.585938,0.000000,-0.131622,-0.131622,76,Green,1,0.500000,0.000000,0.000000,76,Green,1,1.000000,0.000000,0.000000,76,Green,1,1.000000,0.000000,0.000000,76,Green,1,1.000000,0.000000,0.011631
468,1777369152.934312,4.480000,50.000000,3,11.662200,0.076400,-1.000000,1.000000,0.000000,1.000000,7380.585938,0.000000,-0.131231,-0.131231,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.200000,0.000000,0.000000,76,Green,1,0.200000,0.000000,0.000000,76,Green,1,0.200000,0.000000,0.008808
469,1777369152.943317,4.490000,50.000000,3,11.660001,0.099000,-1.000000,1.000000,0.000000,1.000000,7261.585938,0.000000,-0.131007,-0.131007,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.007289
470,1777369152.953316,4.500000,50.000000,3,11.657201,0.139200,-1.000000,1.000000,0.000000,1.000000,7159.585938,0.000000,-0.130797,-0.130797,80,XXX_Null,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,80,XXX_Null,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.005986
471,1777369152.962320,4.510000,50.000000,3,11.646501,0.227500,-1.000000,1.000000,0.000000,1.000000,6921.585938,0.000000,-0.130122,-0.130122,80,XXX_Null,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,80,XXX_Null,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.002948
472,1777369152.971313,4.520000,50.000000,3,11.641901,0.246400,-1.000000,1.000000,0.000000,1.000000,6819.585938,0.000000,-0.129756,-0.129756,80,XXX_Null,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,80,XXX_Null,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.001676
473,1777369152.981327,4.530000,50.000000,3,11.627001,0.293000,-1.000000,1.000000,0.000000,1.000000,6581.585938,0.000000,-0.128548,-0.128548,80,XXX_Null,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,80,XXX_Null,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000
474,1777369152.989315,4.540000,50.000000,3,11.621100,0.299700,-1.000000,1.000000,0.000000,1.000000,6479.585938,0.000000,-0.127915,-0.127915,80,XXX_Null,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,80,XXX_Null,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000
475,1777369153.001313,4.540000,50.000000,3,11.614800,0.297600,-1.000000,1.000000,0.000000,1.000000,6360.585938,0.000000,-0.127045,-0.127045,80,XXX_Null,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,80,XXX_Null,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000
476,1777369153.010319,4.560000,50.000000,3,11.603100,0.282100,-1.000000,1.000000,0.000000,1.000000,6293.585938,0.000000,-0.125179,-0.125179,80,XXX_Null,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,80,XXX_Null,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000
477,1777369153.020333,4.560000,50.000000,3,11.596800,0.268800,-1.000000,1.000000,0.000000,1.000000,6272.585938,0.000000,-0.124025,-0.124025,80,XXX_Null,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,80,XXX_Null,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000
478,1777369153.029314,4.580000,50.000000,3,11.585001,0.240800,-1.000000,1.000000,0.000000,1.000000,6233.585938,0.000000,-0.121666,-0.121666,80,XXX_Null,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,80,XXX_Null,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000
479,1777369153.040314,4.580000,50.000000,3,11.578000,0.225400,-1.000000,1.000000,0.000000,1.000000,6212.585938,0.000000,-0.120266,-0.120266,80,XXX_Null,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,80,XXX_Null,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000
480,1777369153.051316,4.600000,50.000000,3,11.566000,0.187400,0.000000,1.000000,0.000000,1.000000,6170.586426,0.000000,-0.117248,-0.117248,80,XXX_Null,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,80,XXX_Null,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000
481,1777369153.061319,4.600000,50.000000,3,11.563001,0.152600,0.000000,1.000000,0.000000,1.000000,6152.585938,0.000000,-0.115866,-0.115866,80,XXX_Null,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,80,XXX_Null,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000
482,1777369153.072315,4.620000,50.000000,3,11.558802,0.047400,0.000000,1.000000,0.000000,1.000000,6110.586426,0.000000,-0.112543,-0.112543,80,XXX_Null,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,80,XXX_Null,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000
483,1777369153.082314,4.630000,50.000000,3,11.558001,-0.061000,0.000000,1.000000,0.000000,1.000000,6071.585938,0.000000,-0.109448,-0.109448,80,XXX_Null,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,80,XXX_Null,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000
484,1777369153.091339,4.640000,50.000000,3,11.557801,-0.119000,0.000000,1.000000,0.000000,1.000000,6050.586426,0.000000,-0.107823,-0.107823,80,XXX_Null,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,80,XXX_Null,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000
485,1777369153.101312,4.640000,50.000000,3,11.557100,-0.175000,0.000000,1.000000,0.000000,1.000000,6029.585938,0.000000,-0.106247,-0.106247,80,XXX_Null,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,80,XXX_Null,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000
486,1777369153.110312,4.660000,50.000000,3,11.557001,-0.165800,0.000000,1.000000,0.000000,1.000000,5990.586426,0.000000,-0.103535,-0.103535,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000
487,1777369153.121316,4.660000,50.000000,3,11.557000,-0.154600,0.000000,1.000000,0.000000,1.000000,5969.585938,0.000000,-0.102168,-0.102168,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000
488,1777369153.129315,4.680000,50.000000,3,11.557001,-0.117600,0.000000,1.000000,0.000000,1.000000,5930.586426,0.000000,-0.099817,-0.099817,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000
489,1777369153.139313,4.680000,50.000000,3,11.557000,-0.098700,0.000000,1.000000,0.000000,1.000000,5909.585938,0.000000,-0.098632,-0.098632,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000
490,1777369153.148314,4.700000,50.000000,3,11.557201,-0.070000,0.000000,1.000000,0.000000,1.000000,5870.586426,0.000000,-0.096596,-0.096596,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000
491,1777369153.158311,4.700000,50.000000,3,11.557901,-0.059500,0.000000,1.000000,0.000000,1.000000,5849.585938,0.000000,-0.095570,-0.095570,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000
492,1777369153.169320,4.710000,50.000000,3,11.558001,-0.052600,0.000000,1.000000,0.000000,1.000000,5744.585938,0.000000,-0.094605,-0.094605,76,Green,1,0.000000,0.000000,0.000000,80,XXX_Null,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,80,XXX_Null,1,0.000000,0.000000,0.000000
493,1777369153.178315,4.720000,50.000000,3,11.558001,-0.063400,0.000000,1.000000,0.000000,1.000000,5523.585938,0.000000,-0.092919,-0.092919,76,Green,1,0.000000,0.000000,0.000000,80,XXX_Null,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,80,XXX_Null,1,0.000000,0.000000,0.000000
494,1777369153.188313,4.740000,50.000000,3,11.559001,-0.067400,0.000000,1.000000,0.000000,1.000000,5302.586426,0.000000,-0.091392,-0.091392,76,Green,1,0.000000,0.000000,0.000000,80,XXX_Null,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,80,XXX_Null,1,0.000000,0.000000,0.000000
495,1777369153.197313,4.740000,50.000000,3,11.559001,-0.065300,0.000000,1.000000,0.000000,1.000000,5183.585938,0.000000,-0.090622,-0.090622,76,Green,1,0.000000,0.000000,0.000000,80,XXX_Null,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,80,XXX_Null,1,0.000000,0.000000,0.000000
496,1777369153.207312,4.750000,50.000000,3,11.559601,-0.062600,0.000000,1.000000,0.000000,1.000000,5064.585938,0.000000,-0.089898,-0.089898,76,Green,1,0.000000,0.000000,0.000000,80,XXX_Null,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,80,XXX_Null,1,0.000000,0.000000,0.000000
497,1777369153.217313,4.760000,50.000000,3,11.560901,-0.055600,0.000000,1.000000,0.000000,1.000000,4843.585938,0.000000,-0.088631,-0.088631,76,Green,1,0.000000,0.000000,0.000000,80,XXX_Null,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,80,XXX_Null,1,0.000000,0.000000,0.000000
498,1777369153.227314,4.770000,50.000000,3,11.561601,-0.049600,0.000000,1.000000,0.000000,1.000000,4724.585938,0.000000,-0.088002,-0.088002,76,Green,1,0.000000,0.000000,0.000000,80,XXX_Null,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,80,XXX_Null,1,0.000000,0.000000,0.000000
499,1777369153.236318,4.780000,50.000000,3,11.563800,-0.026200,0.000000,1.000000,0.000000,1.000000,4503.585938,0.000000,-0.086902,-0.086902,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,80,XXX_Null,1,0.000000,0.000000,0.000000
500,1777369153.245312,4.790000,50.000000,3,11.564600,-0.012000,0.000000,1.000000,0.000000,1.000000,4384.585938,0.000000,-0.086354,-0.086354,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000
501,1777369153.255323,4.800000,50.000000,3,11.594001,-0.003800,0.000000,1.000000,0.000000,1.000000,4282.585938,0.000000,-0.085899,-0.085899,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000
502,1777369153.264311,4.810000,50.000000,3,11.797001,-0.004800,0.000000,1.000000,0.000000,1.000000,4215.585938,0.000000,-0.084915,-0.084915,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000
503,1777369153.273313,4.820000,50.000000,3,11.884001,-0.007200,0.000000,1.000000,0.000000,1.000000,4284.585938,0.000000,-0.084520,-0.084520,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000
504,1777369153.283316,4.830000,50.000000,3,12.086401,-0.015000,0.000000,1.000000,0.000000,1.000000,4445.585938,0.000000,-0.083667,-0.083667,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000
505,1777369153.292312,4.840000,50.000000,3,12.172802,-0.018200,0.000000,1.000000,0.000000,1.000000,4514.585938,0.000000,-0.083324,-0.083324,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000
506,1777369153.302313,4.850000,50.000000,3,12.374400,-0.024800,0.000000,1.000000,0.000000,1.000000,4504.585938,0.000000,-0.082587,-0.082587,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000
507,1777369153.311311,4.860000,50.000000,3,12.461000,-0.026200,0.000000,1.000000,0.000000,1.000000,4459.585938,0.000000,-0.082291,-0.082291,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000
508,1777369153.321313,4.860000,50.000000,3,12.562501,-0.026900,0.000000,1.000000,0.000000,1.000000,4540.085938,0.000000,-0.081963,-0.081963,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000
509,1777369153.330321,4.880000,50.000000,3,12.749801,-0.028000,0.000000,1.000000,0.000000,1.000000,4689.585938,0.000000,-0.081399,-0.081399,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000
510,1777369153.340315,4.880000,50.000000,3,12.850601,-0.028000,0.000000,1.000000,0.000000,1.000000,4770.085938,0.000000,-0.081116,-0.081116,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000
511,1777369153.350317,4.900000,50.000000,3,13.051901,-0.028000,0.000000,1.000000,0.000000,1.000000,4646.085938,0.000000,-0.080595,-0.080595,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000
512,1777369153.359312,4.900000,50.000000,3,13.137700,-0.028000,0.000000,1.000000,0.000000,1.000000,4715.085938,0.000000,-0.080386,-0.080386,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000
513,1777369153.369314,4.920000,50.000000,3,13.324601,-0.028000,0.000000,1.000000,0.000000,1.000000,4864.585938,0.000000,-0.079967,-0.079967,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000
514,1777369153.379311,4.920000,50.000000,3,13.424701,-0.028000,0.000000,1.000000,0.000000,1.000000,4945.085938,0.000000,-0.079756,-0.079756,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000
515,1777369153.388314,4.940000,50.000000,3,13.610600,-0.028000,0.000000,1.000000,0.000000,1.000000,5037.585938,0.000000,-0.079394,-0.079394,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000
516,1777369153.398311,4.940000,50.000000,3,13.710700,-0.028000,0.000000,1.000000,0.000000,1.000000,4918.585938,0.000000,-0.079212,-0.079212,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000
517,1777369153.407312,4.950000,50.000000,3,13.810801,-0.028000,0.000000,1.000000,0.000000,1.000000,4970.585938,0.000000,-0.079041,-0.079041,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000
518,1777369153.416314,4.960000,50.000000,3,13.996701,-0.028000,0.000000,1.000000,0.000000,1.000000,5120.085938,0.000000,-0.078742,-0.078742,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000
519,1777369153.426314,4.970000,50.000000,3,14.096800,-0.028000,0.000000,1.000000,0.000000,1.000000,5200.585938,0.000000,-0.078593,-0.078593,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000
520,1777369153.435311,4.980000,50.000000,3,14.281800,-0.028000,0.000000,1.000000,0.000000,1.000000,5093.585938,0.000000,-0.078334,-0.078334,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000
521,1777369153.445312,4.990000,50.000000,3,14.381201,-0.027400,0.000000,1.000000,0.000000,1.000000,5145.585938,0.000000,-0.078205,-0.078205,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000
522,1777369153.456312,5.000000,50.000000,3,14.466600,-0.026800,0.000000,1.000000,0.000000,1.000000,5214.586426,0.000000,-0.078098,-0.078098,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000
523,1777369153.466312,5.010000,50.000000,3,14.666201,-0.025400,0.000000,1.000000,0.000000,1.000000,5375.585938,0.000000,-0.077868,-0.077868,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000
524,1777369153.475319,5.020000,50.000000,3,14.850801,-0.022300,0.000000,1.000000,0.000000,1.000000,5525.085938,0.000000,-0.077672,-0.077672,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000
525,1777369153.485318,5.030000,50.000000,3,14.950201,-0.020800,0.000000,1.000000,0.000000,1.000000,5434.585938,0.000000,-0.077575,-0.077575,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000
526,1777369153.494313,5.040000,50.000000,3,15.035401,-0.019600,0.000000,1.000000,0.000000,1.000000,5389.586426,0.000000,-0.077494,-0.077494,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000
527,1777369153.504312,5.050000,50.000000,3,15.234200,-0.016800,0.000000,1.000000,0.000000,1.000000,5550.585938,0.000000,-0.077320,-0.077320,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000
528,1777369153.514315,5.060000,50.000000,3,15.319401,-0.015600,0.000000,1.000000,0.000000,1.000000,5619.586426,0.000000,-0.077249,-0.077249,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000
529,1777369153.523312,5.070000,50.000000,3,15.518201,-0.012200,0.000000,1.000000,0.000000,1.000000,5609.585938,0.000000,-0.077098,-0.077098,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000
530,1777369153.532314,5.080000,50.000000,3,15.603601,-0.010400,0.000000,1.000000,0.000000,1.000000,5564.586426,0.000000,-0.077037,-0.077037,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000
531,1777369153.542318,5.090000,50.000000,3,15.803201,-0.006800,0.000000,1.000000,0.000000,1.000000,5725.585938,0.000000,-0.076905,-0.076905,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000
532,1777369153.551316,5.100000,50.000000,3,15.902601,-0.005400,0.000000,1.000000,0.000000,1.000000,5806.085938,0.000000,-0.076844,-0.076844,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000
533,1777369153.560317,5.100000,50.000000,3,15.987801,-0.004200,0.000000,1.000000,0.000000,1.000000,5875.085938,0.000000,-0.076794,-0.076794,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000,76,Green,1,0.000000,0.000000,0.000000
